anonyme Id,pro-vac
17060,1
17061,1
17062,1
17063,1
17064,1
17065,1
17066,0
17067,1
17068,1
17069,1
17070,1
17071,1
17072,1
17073,1
17074,0
17075,0
17076,1
17077,0
17078,1
17079,0
17080,1
17081,1
17082,1
17083,1
17084,0
17085,0
17086,0
17087,1
17088,0
17089,1
17090,0
17091,1
17092,1
17093,1
17094,1
17095,0
17096,1
17097,1
17098,0
17099,1
17100,1
17101,1
17102,1
17103,1
17104,1
17105,1
17106,0
17107,1
17108,1
17109,1
17110,1
17111,0
17112,1
17113,1
17114,1
17115,1
17116,1
17117,1
17118,1
17119,1
17120,1
17121,1
17122,1
17123,1
17124,1
17125,1
17126,1
17127,0
17128,0
17129,1
17130,1
17131,1
17132,1
17133,1
17134,1
17135,1
17136,0
17137,1
17138,0
17139,1
17140,0
17141,1
17142,1
17143,1
17144,1
17145,1
17146,0
17147,1
17148,1
17149,0
17150,1
17151,0
17152,1
17153,1
17154,1
17155,1
17156,1
17157,1
17158,1
17159,1
17160,0
17161,1
17162,1
17163,1
17164,0
17165,1
17166,1
17167,1
17168,1
17169,1
17170,0
17171,0
17172,1
17173,1
17174,1
17175,1
17176,1
17177,0
17178,1
17179,0
17180,1
17181,1
17182,1
17183,1
17184,1
17185,1
17186,1
17187,1
17188,0
17189,0
17190,1
17191,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17198,1
17199,1
17200,0
17201,1
17202,1
17203,1
17204,1
17205,1
17206,0
17207,1
17208,0
17209,1
17210,0
17211,1
17212,1
17213,1
17214,1
17215,1
17216,1
17217,1
17218,1
17219,1
17220,1
17221,1
17222,1
17223,1
17224,0
17225,1
17226,1
17227,0
17228,1
17229,1
17230,1
17231,1
17232,1
17233,0
17234,1
17235,1
17236,1
17237,0
17238,0
17239,0
17240,1
17241,1
17242,1
17243,1
17244,1
17245,1
17246,1
17247,1
17248,1
17249,1
17250,0
17251,1
17252,0
17253,1
17254,1
17255,1
17256,1
17257,1
17258,1
17259,1
17260,1
17261,1
17262,0
17263,1
17264,1
17265,0
17266,0
17267,1
17268,1
17269,1
17270,0
17271,1
17272,0
17273,0
17274,1
17275,1
17276,1
17277,0
17278,1
17279,1
17280,1
17281,1
17282,1
17283,0
17284,1
17285,0
17286,1
17287,0
17288,1
17289,0
17290,1
17291,1
17292,1
17293,0
17294,1
17295,1
17296,1
17297,1
17298,1
17299,1
17300,1
17301,1
17302,0
17303,0
17304,1
17305,1
17306,1
17307,0
17308,1
17309,0
17310,1
17311,0
17312,1
17313,0
17314,0
17315,0
17316,1
17317,1
17318,0
17319,1
17320,0
17321,0
17322,0
17323,0
17324,1
17325,1
17326,0
17327,1
17328,1
17329,0
17330,0
17331,1
17332,1
17333,0
17334,1
17335,1
17336,1
17337,1
17338,0
17339,1
17340,0
17341,1
17342,0
17343,0
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17351,1
17352,1
17353,1
17354,1
17355,1
17356,1
17357,1
17358,0
17359,1
17360,1
17361,0
17362,1
17363,1
17364,1
17365,1
17366,0
17367,1
17368,1
17369,1
17370,0
17371,1
17372,1
17373,0
17374,0
17375,1
17376,1
17377,0
17378,1
17379,1
17380,1
17381,0
17382,0
17383,0
17384,0
17385,1
17386,1
17387,1
17388,0
17389,1
17390,1
17391,1
17392,1
17393,1
17394,1
17395,1
17396,0
17397,1
17398,0
17399,1
17400,1
17401,1
17402,1
17403,1
17404,1
17405,0
17406,1
17407,0
17408,1
17409,1
17410,0
17411,1
17412,0
17413,1
17414,1
17415,1
17416,1
17417,0
17418,1
17419,1
17420,1
17421,1
17422,0
17423,0
17424,0
17425,1
17426,1
17427,0
17428,1
17429,1
17430,1
17431,1
17432,1
17433,0
17434,1
17435,1
17436,0
17437,1
17438,1
17439,1
17440,1
17441,1
17442,1
17443,0
17444,1
17445,0
17446,1
17447,1
17448,0
17449,0
17450,1
17451,0
17452,1
17453,1
17454,1
17455,1
17456,1
17457,1
17458,1
17459,1
17460,1
17461,1
17462,1
17463,1
17464,0
17465,1
17466,0
17467,1
17468,1
17469,1
17470,1
17471,1
17472,1
17473,1
17474,0
17475,1
17476,1
17477,1
17478,0
17479,0
17480,1
17481,1
17482,1
17483,1
17484,0
17485,1
17486,1
17487,1
17488,1
17489,1
17490,1
17491,0
17492,1
17493,1
17494,1
17495,0
17496,0
17497,1
17498,1
17499,0
17500,1
17501,1
17502,0
17503,1
17504,1
17505,1
17506,1
17507,1
17508,1
17509,1
17510,1
17511,0
17512,0
17513,1
17514,1
17515,1
17516,1
17517,1
17518,1
17519,0
17520,1
17521,1
17522,0
17523,1
17524,1
17525,1
17526,1
17527,1
17528,1
17529,1
17530,1
17531,1
17532,1
17533,1
17534,0
17535,0
17536,0
17537,1
17538,1
17539,0
17540,1
17541,1
17542,0
17543,1
17544,1
17545,1
17546,1
17547,0
17548,1
17549,1
17550,1
17551,1
17552,1
17553,1
17554,0
17555,1
17556,1
17557,1
17558,0
17559,1
17560,1
17561,1
17562,1
17563,1
17564,1
17565,1
17566,0
17567,1
17568,1
17569,0
17570,0
17571,1
17572,0
17573,1
17574,1
17575,0
17576,1
17577,1
17578,1
17579,1
17580,1
17581,1
17582,1
17583,1
17584,1
17585,1
17586,1
17587,0
17588,1
17589,0
17590,0
17591,0
17592,1
17593,0
17594,1
17595,1
17596,1
17597,0
17598,1
17599,1
17600,1
17601,1
17602,0
17603,1
17604,0
17605,0
17606,1
17607,1
17608,1
17609,1
17610,1
17611,0
17612,0
17613,0
17614,0
17615,1
17616,1
17617,1
17618,1
17619,0
17620,1
17621,0
17622,1
17623,1
17624,0
17625,0
17626,1
17627,0
17628,1
17629,1
17630,1
17631,1
17632,0
17633,0
17634,0
17635,1
17636,1
17637,1
17638,1
17639,1
17640,1
17641,0
17642,0
17643,1
17644,1
17645,0
17646,0
17647,0
17648,1
17649,1
17650,0
17651,1
17652,1
17653,1
17654,1
17655,1
17656,1
17657,1
17658,1
17659,0
17660,0
17661,0
17662,1
17663,1
17664,0
17665,0
17666,0
17667,1
17668,1
17669,1
17670,1
17671,1
17672,1
17673,1
17674,1
17675,1
17676,1
17677,1
17678,0
17679,1
17680,0
17681,1
17682,1
17683,1
17684,1
17685,1
17686,0
17687,1
17688,0
17689,1
17690,1
17691,1
17692,0
17693,1
17694,1
17695,1
17696,1
17697,1
17698,1
17699,1
17700,0
17701,1
17702,1
17703,1
17704,1
17705,0
17706,1
17707,1
17708,1
17709,1
17710,0
17711,1
17712,1
17713,1
17714,0
17715,1
17716,0
17717,1
17718,0
17719,1
17720,1
17721,0
17722,1
17723,1
17724,0
17725,1
17726,1
17727,1
17728,1
17729,1
17730,0
17731,1
17732,1
17733,1
17734,1
17735,0
17736,0
17737,1
17738,1
17739,0
17740,0
17741,0
17742,1
17743,1
17744,1
17745,0
17746,1
17747,0
17748,0
17749,0
17750,1
17751,1
17752,1
17753,1
17754,1
17755,0
17756,1
17757,1
17758,1
17759,1
17760,0
17761,1
17762,1
17763,0
17764,1
17765,0
17766,0
17767,1
17768,0
17769,1
17770,1
17771,0
17772,1
17773,0
17774,1
17775,1
17776,0
17777,0
17778,1
17779,1
17780,0
17781,1
17782,1
17783,1
17784,0
17785,1
17786,0
17787,1
17788,0
17789,1
17790,1
17791,0
17792,0
17793,1
17794,1
17795,0
17796,0
17797,1
17798,1
17799,1
17800,1
17801,1
17802,1
17803,1
17804,1
17805,0
17806,1
17807,1
17808,0
17809,1
17810,1
17811,1
17812,1
17813,0
17814,1
17815,0
17816,0
17817,0
17818,1
17819,1
17820,0
17821,0
17822,0
17823,1
17824,1
17825,0
17826,1
17827,0
17828,1
17829,0
17830,1
17831,1
17832,1
17833,1
17834,1
17835,1
17836,1
17837,0
17838,1
17839,1
17840,1
17841,1
17842,0
17843,0
17844,0
17845,1
17846,1
17847,0
17848,1
17849,1
17850,1
17851,0
17852,1
17853,1
17854,0
17855,1
17856,0
17857,1
17858,0
17859,1
17860,1
17861,1
17862,1
17863,0
17864,1
17865,1
17866,1
17867,1
17868,1
17869,1
17870,0
17871,1
17872,1
17873,0
17874,1
17875,1
17876,1
17877,1
17878,0
17879,0
17880,1
17881,1
17882,1
17883,1
17884,1
17885,1
17886,1
17887,0
17888,0
17889,1
17890,1
17891,1
17892,1
17893,1
17894,1
17895,1
17896,1
17897,0
17898,1
17899,1
17900,1
17901,1
17902,1
17903,1
17904,0
17905,1
17906,1
17907,1
17908,1
17909,1
17910,1
17911,1
17912,1
17913,1
17914,1
17915,1
17916,0
17917,1
17918,0
17919,1
17920,0
17921,0
17922,0
17923,1
17924,0
17925,1
17926,0
17927,1
17928,1
17929,1
17930,1
17931,0
17932,1
17933,1
17934,1
17935,0
17936,1
17937,1
17938,0
17939,1
17940,1
17941,1
17942,1
17943,1
17944,0
17945,1
17946,1
17947,1
17948,1
17949,1
17950,0
17951,1
17952,1
17953,1
17954,1
17955,1
17956,0
17957,1
17958,1
17959,0
17960,1
17961,1
17962,1
17963,1
17964,1
17965,1
17966,1
17967,1
17968,0
17969,1
17970,1
17971,1
17972,1
17973,1
17974,0
17975,1
17976,1
17977,1
17978,0
17979,0
17980,0
17981,1
17982,1
17983,0
17984,1
17985,1
17986,1
17987,1
17988,1
17989,1
17990,1
17991,0
17992,0
17993,0
17994,1
17995,1
17996,1
17997,0
17998,0
17999,0
18000,1
18001,1
18002,1
18003,1
18004,0
18005,0
18006,0
18007,1
18008,1
18009,1
18010,1
18011,0
18012,1
18013,0
18014,1
18015,0
18016,1
18017,1
18018,0
18019,1
18020,0
18021,0
18022,1
18023,1
18024,1
18025,1
18026,0
18027,0
18028,1
18029,0
18030,1
18031,0
18032,1
18033,0
18034,1
18035,0
18036,0
18037,1
18038,0
18039,1
18040,1
18041,1
18042,0
18043,1
18044,0
18045,1
18046,1
18047,0
18048,1
18049,1
18050,1
18051,1
18052,1
18053,1
18054,1
18055,1
18056,1
18057,1
18058,0
18059,1
18060,1
18061,0
18062,1
18063,0
18064,1
18065,1
18066,1
18067,1
18068,1
18069,1
18070,1
18071,1
18072,1
18073,0
18074,1
18075,0
18076,1
18077,1
18078,1
18079,0
18080,1
18081,0
18082,1
18083,1
18084,1
18085,1
18086,1
18087,1
18088,0
18089,0
18090,1
18091,0
18092,0
18093,0
18094,1
18095,0
18096,1
18097,1
18098,1
18099,1
18100,1
18101,1
18102,0
18103,0
18104,0
18105,1
18106,1
18107,0
18108,1
18109,0
18110,1
18111,0
18112,1
18113,0
18114,0
18115,1
18116,1
18117,1
18118,1
18119,0
18120,1
18121,1
18122,0
18123,1
18124,1
18125,0
18126,0
18127,1
18128,1
18129,1
18130,0
18131,1
18132,1
18133,0
18134,0
18135,1
18136,1
18137,0
18138,1
18139,1
18140,0
18141,1
18142,0
18143,1
18144,0
18145,1
18146,1
18147,1
18148,1
18149,1
18150,0
18151,0
18152,0
18153,0
18154,0
18155,0
18156,1
18157,1
18158,1
18159,1
18160,0
18161,1
18162,1
18163,1
18164,0
18165,1
18166,0
18167,1
18168,1
18169,1
18170,0
18171,0
18172,1
18173,1
18174,1
18175,1
18176,0
18177,1
18178,1
18179,0
18180,0
18181,0
18182,1
18183,0
18184,0
18185,1
18186,0
18187,1
18188,1
18189,1
18190,1
18191,0
18192,1
18193,1
18194,1
18195,1
18196,0
18197,0
18198,1
18199,1
18200,0
18201,0
18202,1
18203,0
18204,0
18205,1
18206,1
18207,1
18208,0
18209,1
18210,0
18211,0
18212,1
18213,1
18214,0
18215,1
18216,0
18217,1
18218,1
18219,0
18220,1
18221,0
18222,1
18223,1
18224,1
18225,1
18226,1
18227,0
18228,1
18229,0
18230,1
18231,1
18232,1
18233,0
18234,0
18235,1
18236,0
18237,0
18238,1
18239,0
18240,1
18241,1
18242,0
18243,1
18244,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,0
18252,1
18253,1
18254,1
18255,1
18256,1
18257,1
18258,1
18259,1
18260,0
18261,1
18262,1
18263,1
18264,1
18265,1
18266,1
18267,1
18268,0
18269,0
18270,1
18271,0
18272,1
18273,0
18274,1
18275,0
18276,0
18277,1
18278,1
18279,1
18280,0
18281,1
18282,1
18283,1
18284,0
18285,1
18286,0
18287,1
18288,0
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,0
18296,1
18297,1
18298,0
18299,1
18300,1
18301,1
18302,1
18303,0
18304,1
18305,1
18306,1
18307,0
18308,1
18309,0
18310,1
18311,0
18312,1
18313,1
18314,1
18315,1
18316,1
18317,1
18318,1
18319,1
18320,1
18321,1
18322,0
18323,1
18324,1
18325,1
18326,1
18327,1
18328,0
18329,1
18330,0
18331,1
18332,1
18333,1
18334,0
18335,1
18336,0
18337,0
18338,1
18339,1
18340,1
18341,0
18342,0
18343,1
18344,1
18345,1
18346,1
18347,1
18348,0
18349,0
18350,0
18351,1
18352,0
18353,0
18354,1
18355,0
18356,1
18357,1
18358,0
18359,1
18360,1
18361,1
18362,0
18363,1
18364,1
18365,0
18366,1
18367,0
18368,1
18369,1
18370,0
18371,1
18372,0
18373,1
18374,0
18375,1
18376,1
18377,1
18378,0
18379,1
18380,1
18381,0
18382,1
18383,1
18384,1
18385,1
18386,1
18387,1
18388,0
18389,1
18390,1
18391,0
18392,1
18393,0
18394,0
18395,1
18396,1
18397,0
18398,0
18399,1
18400,1
18401,0
18402,1
18403,1
18404,1
18405,0
18406,1
18407,1
18408,1
18409,0
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,1
18419,1
18420,1
18421,0
18422,1
18423,1
18424,1
18425,1
18426,1
18427,0
18428,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,0
18435,1
18436,1
18437,1
18438,1
18439,0
18440,1
18441,1
18442,1
18443,1
18444,0
18445,1
18446,1
18447,1
18448,0
18449,1
18450,0
18451,1
18452,1
18453,1
18454,0
18455,1
18456,1
18457,0
18458,1
18459,1
18460,0
18461,1
18462,1
18463,0
18464,0
18465,1
18466,1
18467,1
18468,1
18469,0
18470,1
18471,1
18472,1
18473,1
18474,1
18475,0
18476,1
18477,1
18478,1
18479,1
18480,1
18481,0
18482,1
18483,1
18484,1
18485,1
18486,1
18487,0
18488,1
18489,0
18490,1
18491,1
18492,1
18493,1
18494,0
18495,0
18496,1
18497,1
18498,1
18499,1
18500,1
18501,1
18502,0
18503,1
18504,0
18505,1
18506,1
18507,0
18508,1
18509,1
18510,0
18511,0
18512,1
18513,1
18514,0
18515,1
18516,0
18517,1
18518,1
18519,0
18520,0
18521,1
18522,0
18523,0
18524,0
18525,1
18526,1
18527,1
18528,1
18529,1
18530,0
18531,1
18532,1
18533,1
18534,1
18535,1
18536,0
18537,1
18538,1
18539,1
18540,1
18541,1
18542,1
18543,1
18544,0
18545,0
18546,1
18547,0
18548,0
18549,1
18550,0
18551,1
18552,1
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,0
18564,1
18565,1
18566,0
18567,1
18568,1
18569,1
18570,0
18571,0
18572,1
18573,1
18574,0
18575,1
18576,1
18577,1
18578,0
18579,1
18580,1
18581,0
18582,1
18583,1
18584,1
18585,0
18586,1
18587,1
18588,1
18589,0
18590,1
18591,1
18592,1
18593,1
18594,1
18595,0
18596,1
18597,1
18598,1
18599,1
18600,1
18601,1
18602,1
18603,0
18604,1
18605,0
18606,0
18607,1
18608,0
18609,1
18610,0
18611,1
18612,1
18613,1
18614,0
18615,0
18616,1
18617,0
18618,1
18619,1
18620,0
18621,1
18622,1
18623,1
18624,1
18625,0
18626,1
18627,0
18628,1
18629,0
18630,1
18631,1
18632,1
18633,0
18634,0
18635,1
18636,1
18637,0
18638,1
18639,1
18640,0
18641,1
18642,1
18643,1
18644,1
18645,1
18646,1
18647,1
18648,0
18649,0
18650,1
18651,1
18652,1
18653,1
18654,1
18655,1
18656,1
18657,1
18658,1
18659,0
18660,1
18661,1
18662,1
18663,1
18664,0
18665,0
18666,0
18667,1
18668,0
18669,0
18670,1
18671,0
18672,1
18673,0
18674,1
18675,1
18676,1
18677,1
18678,1
18679,1
18680,1
18681,0
18682,1
18683,1
18684,1
18685,1
18686,1
18687,0
18688,1
18689,0
18690,1
18691,0
18692,1
18693,0
18694,1
18695,1
18696,1
18697,0
18698,1
18699,0
18700,1
18701,1
18702,1
18703,0
18704,1
18705,1
18706,0
18707,1
18708,0
18709,0
18710,1
18711,1
18712,0
18713,1
18714,1
18715,1
18716,1
18717,1
18718,0
18719,1
18720,1
18721,0
18722,1
18723,1
18724,1
18725,1
18726,1
18727,0
18728,0
18729,1
18730,1
18731,1
18732,0
18733,1
18734,1
18735,1
18736,1
18737,1
18738,1
18739,1
18740,1
18741,1
18742,1
18743,1
18744,1
18745,0
18746,1
18747,1
18748,1
18749,1
18750,1
18751,1
18752,0
18753,0
18754,0
18755,1
18756,1
18757,1
18758,0
18759,1
18760,1
18761,1
18762,1
18763,1
18764,1
18765,1
18766,1
18767,0
18768,1
18769,1
18770,0
18771,1
18772,1
18773,1
18774,1
18775,1
18776,1
18777,1
18778,1
18779,0
18780,1
18781,0
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,0
18789,0
18790,0
18791,0
18792,1
18793,0
18794,0
18795,0
18796,1
18797,1
18798,1
18799,1
18800,1
18801,1
18802,0
18803,1
18804,1
18805,1
18806,1
18807,1
18808,1
18809,1
18810,1
18811,0
18812,0
18813,1
18814,1
18815,1
18816,1
18817,1
18818,1
18819,0
18820,1
18821,1
18822,1
18823,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18830,0
18831,0
18832,1
18833,1
18834,0
18835,1
18836,1
18837,0
18838,0
18839,1
18840,0
18841,1
18842,1
18843,1
18844,1
18845,1
18846,1
18847,1
18848,1
18849,0
18850,1
18851,1
18852,1
18853,0
18854,1
18855,1
18856,1
18857,0
18858,1
18859,0
18860,0
18861,1
18862,0
18863,0
18864,1
18865,0
18866,1
18867,1
18868,1
18869,1
18870,0
18871,1
18872,1
18873,1
18874,1
18875,1
18876,1
18877,1
18878,1
18879,1
18880,1
18881,1
18882,1
18883,0
18884,1
18885,0
18886,1
18887,1
18888,1
18889,1
18890,1
18891,1
18892,0
18893,0
18894,1
18895,1
18896,1
18897,1
18898,0
18899,1
18900,1
18901,1
18902,1
18903,0
18904,1
18905,0
18906,1
18907,1
18908,1
18909,1
18910,1
18911,1
18912,0
18913,1
18914,1
18915,1
18916,1
18917,1
18918,1
18919,0
18920,1
18921,1
18922,0
18923,1
18924,0
18925,1
18926,1
18927,1
18928,1
18929,1
18930,0
18931,1
18932,1
18933,1
18934,1
18935,0
18936,1
18937,0
18938,0
18939,1
18940,1
18941,1
18942,1
18943,1
18944,0
18945,1
18946,1
18947,1
18948,0
18949,1
18950,0
18951,0
18952,1
18953,0
18954,0
18955,1
18956,1
18957,1
18958,0
18959,1
18960,0
18961,1
18962,0
18963,1
18964,1
18965,1
18966,0
18967,1
18968,1
18969,1
18970,1
18971,0
18972,1
18973,1
18974,0
18975,1
18976,1
18977,0
18978,0
18979,1
18980,1
18981,0
18982,1
18983,1
18984,0
18985,1
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,1
18993,0
18994,1
18995,1
18996,1
18997,1
18998,0
18999,1
19000,1
19001,1
19002,1
19003,1
19004,1
19005,0
19006,0
19007,1
19008,1
19009,1
19010,1
19011,1
19012,0
19013,1
19014,0
19015,1
19016,1
19017,0
19018,1
19019,0
19020,1
19021,1
19022,1
19023,0
19024,0
19025,0
19026,1
19027,1
19028,1
19029,1
19030,1
19031,0
19032,1
19033,1
19034,1
19035,0
19036,1
19037,0
19038,1
19039,1
19040,1
19041,1
19042,1
19043,0
19044,0
19045,1
19046,1
19047,1
19048,1
19049,1
19050,1
19051,0
19052,1
19053,1
19054,0
19055,0
19056,1
19057,1
19058,1
19059,1
19060,1
19061,1
19062,1
19063,0
19064,0
19065,1
19066,1
19067,1
19068,1
19069,0
19070,0
19071,1
19072,1
19073,1
19074,1
19075,0
19076,1
19077,0
19078,1
19079,1
19080,1
19081,0
19082,0
19083,1
19084,0
19085,1
19086,1
19087,0
19088,1
19089,1
19090,1
19091,1
19092,1
19093,1
19094,0
19095,1
19096,1
19097,0
19098,1
19099,0
19100,1
19101,0
19102,1
19103,0
19104,1
19105,0
19106,1
19107,0
19108,1
19109,0
19110,1
19111,1
19112,0
19113,1
19114,0
19115,0
19116,1
19117,1
19118,1
19119,1
19120,1
19121,1
19122,0
19123,0
19124,1
19125,1
19126,1
19127,0
19128,1
19129,1
19130,1
19131,1
19132,0
19133,1
19134,1
19135,1
19136,1
19137,0
19138,1
19139,0
19140,0
19141,0
19142,1
19143,1
19144,1
19145,0
19146,1
19147,1
19148,1
19149,1
19150,1
19151,0
19152,0
19153,0
19154,1
19155,1
19156,0
19157,1
19158,1
19159,1
19160,1
19161,0
19162,1
19163,1
19164,1
19165,1
19166,0
19167,0
19168,1
19169,1
19170,0
19171,1
19172,1
19173,1
19174,0
19175,1
19176,0
19177,0
19178,1
19179,0
19180,1
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,0
19188,1
19189,1
19190,1
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,1
19200,1
19201,1
19202,1
19203,1
19204,1
19205,0
19206,1
19207,1
19208,1
19209,1
19210,1
19211,0
19212,0
19213,1
19214,0
19215,1
19216,0
19217,1
19218,0
19219,1
19220,1
19221,0
19222,1
19223,1
19224,1
19225,1
19226,1
19227,1
19228,1
19229,1
19230,1
19231,0
19232,1
19233,0
19234,0
19235,0
19236,0
19237,1
19238,0
19239,1
19240,1
19241,0
19242,0
19243,0
19244,0
19245,1
19246,1
19247,0
19248,1
19249,1
19250,0
19251,0
19252,1
19253,1
19254,1
19255,0
19256,1
19257,0
19258,1
19259,1
19260,1
19261,1
19262,1
19263,0
19264,0
19265,1
19266,0
19267,0
19268,1
19269,1
19270,1
19271,1
19272,1
19273,1
19274,0
19275,0
19276,1
19277,1
19278,1
19279,1
19280,1
19281,1
19282,1
19283,0
19284,1
19285,1
19286,1
19287,0
19288,0
19289,1
19290,1
19291,1
19292,0
19293,1
19294,0
19295,1
19296,1
19297,0
19298,1
19299,1
19300,1
19301,1
19302,1
19303,1
19304,0
19305,1
19306,1
19307,0
19308,1
19309,1
19310,0
19311,1
19312,1
19313,1
19314,0
19315,1
19316,1
19317,1
19318,1
19319,0
19320,1
19321,1
19322,0
19323,1
19324,1
19325,1
19326,0
19327,0
19328,0
19329,1
19330,1
19331,0
19332,0
19333,1
19334,0
19335,1
19336,1
19337,1
19338,1
19339,1
19340,0
19341,1
19342,1
19343,1
19344,1
19345,0
19346,1
19347,0
19348,1
19349,1
19350,0
19351,0
19352,1
19353,0
19354,0
19355,1
19356,0
19357,1
19358,1
19359,1
19360,0
19361,0
19362,1
19363,0
19364,1
19365,1
19366,1
19367,1
19368,1
19369,1
19370,0
19371,1
19372,1
19373,1
19374,0
19375,1
19376,1
19377,0
19378,1
19379,1
19380,1
19381,1
19382,1
19383,1
19384,1
19385,1
19386,1
19387,1
19388,1
19389,1
19390,1
19391,1
19392,0
19393,1
19394,1
19395,0
19396,1
19397,0
19398,0
19399,1
19400,1
19401,1
19402,1
19403,1
19404,1
19405,1
19406,1
19407,0
19408,1
19409,1
19410,1
19411,0
19412,1
19413,1
19414,1
19415,1
19416,1
19417,0
19418,1
19419,0
19420,1
19421,1
19422,0
19423,0
19424,1
19425,1
19426,1
19427,1
19428,1
19429,1
19430,1
19431,0
19432,1
19433,1
19434,0
19435,1
19436,1
19437,0
19438,1
19439,1
19440,0
19441,0
19442,0
19443,0
19444,1
19445,1
19446,1
19447,1
19448,0
19449,0
19450,0
19451,1
19452,0
19453,1
19454,1
19455,1
19456,1
19457,1
19458,1
19459,1
19460,1
19461,1
19462,1
19463,1
19464,0
19465,1
19466,0
19467,1
19468,1
19469,1
19470,1
19471,0
19472,0
19473,1
19474,0
19475,1
19476,1
19477,1
19478,1
19479,1
19480,0
19481,1
19482,1
19483,1
19484,1
19485,1
19486,0
19487,0
19488,1
19489,1
19490,1
19491,1
19492,1
19493,1
19494,1
19495,0
19496,1
19497,0
19498,1
19499,1
19500,0
19501,0
19502,1
19503,1
19504,0
19505,0
19506,1
19507,1
19508,1
19509,1
19510,1
19511,0
19512,1
19513,1
19514,1
19515,1
19516,1
19517,0
19518,1
19519,1
19520,1
19521,1
19522,1
19523,1
19524,1
19525,1
19526,0
19527,1
19528,1
19529,0
19530,1
19531,1
19532,1
19533,0
19534,1
19535,0
19536,1
19537,1
19538,1
19539,1
19540,1
19541,1
19542,1
19543,1
19544,0
19545,1
19546,1
19547,1
19548,0
19549,1
19550,1
19551,1
19552,0
19553,0
19554,1
19555,0
19556,1
19557,0
19558,1
19559,1
19560,0
19561,1
19562,1
19563,1
19564,1
19565,0
19566,1
19567,1
19568,1
19569,0
19570,0
19571,1
19572,0
19573,1
19574,1
19575,1
19576,1
19577,1
19578,0
19579,1
19580,1
19581,1
19582,0
19583,1
19584,1
19585,1
19586,0
19587,1
19588,1
19589,0
19590,1
19591,0
19592,1
19593,1
19594,1
19595,0
19596,1
19597,0
19598,0
19599,0
19600,1
19601,1
19602,1
19603,0
19604,1
19605,0
19606,1
19607,0
19608,0
19609,1
19610,1
19611,1
19612,1
19613,0
19614,0
19615,0
19616,1
19617,1
19618,1
19619,1
19620,1
19621,1
19622,1
19623,1
19624,1
19625,0
19626,0
19627,1
19628,1
19629,1
19630,1
19631,1
19632,0
19633,0
19634,1
19635,1
19636,0
19637,0
19638,1
19639,0
19640,1
19641,1
19642,0
19643,1
19644,1
19645,1
19646,1
19647,0
19648,1
19649,1
19650,1
19651,1
19652,0
19653,1
19654,1
19655,1
19656,1
19657,0
19658,0
19659,1
19660,1
19661,0
19662,1
19663,1
19664,1
19665,0
19666,1
19667,0
19668,0
19669,1
19670,1
19671,0
19672,1
19673,1
19674,1
19675,1
19676,1
19677,1
19678,1
19679,1
19680,0
19681,1
19682,0
19683,1
19684,1
19685,1
19686,0
19687,1
19688,1
19689,0
19690,1
19691,0
19692,1
19693,1
19694,1
19695,1
19696,1
19697,1
19698,1
19699,1
19700,1
19701,1
19702,1
19703,0
19704,1
19705,1
19706,1
19707,1
19708,1
19709,1
19710,1
19711,0
19712,0
19713,1
19714,1
19715,1
19716,0
19717,1
19718,1
19719,1
19720,1
19721,1
19722,1
19723,1
19724,1
19725,1
19726,0
19727,1
19728,0
19729,1
19730,1
19731,1
19732,0
19733,1
19734,1
19735,1
19736,1
19737,1
19738,1
19739,1
19740,1
19741,1
19742,1
19743,1
19744,1
19745,0
19746,1
19747,0
19748,1
19749,1
19750,1
19751,0
19752,0
19753,1
19754,0
19755,0
19756,1
19757,0
19758,1
19759,0
19760,1
19761,1
19762,1
19763,1
19764,0
19765,1
19766,1
19767,1
19768,1
19769,0
19770,0
19771,1
19772,1
19773,1
19774,0
19775,0
19776,1
19777,1
19778,1
19779,1
19780,1
19781,0
19782,1
19783,0
19784,0
19785,0
19786,0
19787,1
19788,0
19789,1
19790,1
19791,1
19792,0
19793,0
19794,1
19795,1
19796,1
19797,1
19798,1
19799,0
19800,1
19801,1
19802,1
19803,1
19804,1
19805,1
19806,0
19807,1
19808,1
19809,0
19810,0
19811,0
19812,1
19813,1
19814,1
19815,1
19816,0
19817,0
19818,1
19819,1
19820,1
19821,1
19822,1
19823,0
19824,1
19825,1
19826,1
19827,1
19828,0
19829,1
19830,0
19831,1
19832,1
19833,1
19834,1
19835,1
19836,1
19837,0
19838,0
19839,1
19840,0
19841,1
19842,1
19843,1
19844,1
19845,1
19846,1
19847,1
19848,1
19849,1
19850,1
19851,1
19852,1
19853,1
19854,1
19855,1
19856,1
